1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_9,output_8,output_11,output_10,output_12,output_13,output_14,output_15,output_16,output_17,output_18,output_19,output_20,output_21,output_23,output_22,output_25,output_24,output_27,output_26,output_28,output_29,output_30,output_31,output_32
37.39,24.46,17.72,15.29,14.1,12.99,12.47,12.43,11.39,11.96,11.3,12.73,11.78,11.8,12.91,12.14,12.68,13.77,12.93,13.42,13.91,13.02,14.84,15.04,13.68,16.58,15.65,15.33,15.83,15.85,15.49,15.21
1.4857841,0.97201057,0.70403763,0.6075608,0.5602192,0.51615172,0.49544214,0.49401641,0.45280361,0.47517032,0.44899853,0.50603692,0.46822973,0.46894182,0.51305997,0.48246113,0.50383755,0.54734986,0.513859,0.53310908,0.55261807,0.5172779,0.58954276,0.59754785,0.54344878,0.65895835,0.62198557,0.60939262,0.62912677,0.62967251,0.61553799,0.60433798
1.0,1.52861815209,2.11004514673,2.44538914323,2.65177304965,2.87836797537,2.99839615076,3.00804505229,3.28270412643,3.1262541806,3.30884955752,2.93715632364,3.1740237691,3.1686440678,2.89620449264,3.07990115321,2.94873817035,2.7153231663,2.89172467131,2.78614008942,2.68799424874,2.87173579109,2.51954177898,2.48603723404,2.7331871345,2.25512665862,2.38913738019,2.4390084801,2.36197094125,2.35899053628,2.41381536475,2.45825115056
1.0,1.52856784263,2.11037597522,2.44549039372,2.65214776645,2.87858015856,2.99890538177,3.00756021445,3.28129914865,3.12684533832,3.30910682492,2.93611798127,3.17319470509,3.16837619643,2.89592676661,3.07959337574,2.94893483028,2.71450530745,2.8914237174,2.7870170585,2.68862742762,2.87231312221,2.52023127211,2.48646882421,2.7339910488,2.25474660121,2.38877583607,2.43813930664,2.36166090977,2.35961404763,2.41379756268,2.45853173087
